general;1252250;1341708;1258630;1345739;1265694;1354909;1271599;1362414;1255605;1343200;1269913;1360500;1255711;1345314;1276886;1367949;1261926;1352966;1258529;1347944;1264411;1355003;1258133;1345705;species_consumer_generic0;normal;commercial;1;1793;1793;1590;1590;1613;1613;1830;1830;1961;1961;1670;1670;1936;1936;1640;1640;1626;1626;1738;1738;1970;1970;1914;1914;
 species_consumer_generic176;normal;residential;2;257;257;214;214;281;281;266;266;222;222;206;206;242;242;290;290;226;226;266;266;218;218;254;254;
 species_consumer_generic177;normal;residential;1;101;101;133;133;179;179;196;196;133;133;131;131;178;178;150;150;168;168;177;177;173;173;134;134;
 species_consumer_generic178;normal;residential;2;260;260;295;295;256;256;300;300;240;240;235;235;216;216;270;270;212;212;280;280;213;213;224;224;
 species_consumer_generic179;normal;commercial;5;7159;7159;6426;6426;5690;5690;6124;6124;7264;7264;6161;6161;6560;6560;7953;7953;6676;6676;7885;7885;7119;7119;5580;5580;
 species_consumer_generic180;irregular;residential;3;324;486;321;481;322;483;391;586;343;514;364;546;335;502;321;481;355;532;320;480;320;480;348;522;
 species_consumer_generic181;normal;commercial;4;4210;4210;4550;4550;5294;5294;5422;5422;4399;4399;5402;5402;4717;4717;4217;4217;4796;4796;4311;4311;4246;4246;5214;5214;
 species_consumer_generic182;normal;residential;1;170;170;190;190;161;161;192;192;141;141;143;143;128;128;101;101;123;123;107;107;139;139;179;179;
 species_consumer_generic183;normal;commercial;2;2327;2327;2731;2731;2730;2730;2068;2068;2886;2886;2731;2731;2349;2349;2644;2644;2047;2047;2389;2389;2952;2952;2163;2163;
 species_consumer_generic184;irregular;commercial;5;6423;9634;6920;10380;6086;9129;7980;11970;6866;10299;7870;11805;7861;11791;6710;10065;6171;9256;6179;9268;7506;11259;6353;9529;
 species_consumer_generic185;normal;commercial;3;3113;3113;3064;3064;3780;3780;3138;3138;3273;3273;3156;3156;3735;3735;3567;3567;3543;3543;3319;3319;3135;3135;3074;3074;
 species_consumer_generic186;normal;residential;1;123;123;151;151;168;168;109;109;198;198;196;196;200;200;130;130;126;126;111;111;155;155;149;149;
 species_consumer_generic187;normal;residential;2;244;244;242;242;281;281;222;222;241;241;249;249;206;206;280;280;206;206;274;274;297;297;268;268;
 species_consumer_generic188;normal;residential;0;97;97;88;88;86;86;96;96;100;100;66;66;58;58;84;84;73;73;77;77;78;78;75;75;
 species_consumer_generic189;normal;residential;3;362;362;311;311;318;318;306;306;330;330;339;339;339;339;334;334;355;355;318;318;324;324;376;376;
 species_consumer_generic190;normal;commercial;5;5576;5576;7107;7107;7196;7196;6823;6823;5997;5997;7706;7706;6155;6155;7579;7579;7976;7976;6133;6133;6099;6099;7287;7287;
 species_consumer_generic191;irregular;commercial;4;5069;7603;4411;6616;5129;7693;4639;6958;4957;7435;4257;6385;5206;7809;4986;7479;4177;6265;4561;6841;5140;7710;4964;7446;
 species_consumer_generic192;normal;residential;0;99;99;100;100;97;97;99;99;96;96;51;51;100;100;73;73;82;82;86;86;55;55;88;88;
 species_consumer_generic193;normal;residential;3;379;379;385;385;398;398;306;306;315;315;368;368;372;372;304;304;324;324;396;396;304;304;393;393;
 species_consumer_generic194;normal;residential;5;638;638;555;555;739;739;772;772;925;925;948;948;706;706;698;698;770;770;974;974;533;533;782;782;
 species_consumer_generic195;normal;residential;0;73;73;65;65;86;86;69;69;51;51;61;61;65;65;52;52;98;98;61;61;75;75;84;84;
 species_consumer_generic196;normal;residential;1;170;170;163;163;117;117;199;199;136;136;146;146;199;199;189;189;136;136;182;182;135;135;121;121;
 species_consumer_generic197;normal;residential;4;487;487;485;485;414;414;464;464;499;499;448;448;455;455;464;464;480;480;446;446;454;454;434;434;
 species_consumer_generic198;normal;residential;1;114;114;156;156;185;185;157;157;115;115;154;154;106;106;167;167;166;166;194;194;187;187;166;166;
 species_consumer_generic199;normal;residential;1;161;161;135;135;131;131;131;131;200;200;163;163;123;123;170;170;175;175;171;171;113;113;118;118;
 species_consumer_generic200;normal;residential;5;984;984;944;944;904;904;777;777;914;914;661;661;791;791;503;503;505;505;738;738;596;596;660;660;
 species_consumer_generic201;normal;commercial;4;5207;5207;5340;5340;5179;5179;4738;4738;4685;4685;5238;5238;4063;4063;4603;4603;4834;4834;4736;4736;5213;5213;4989;4989;
 species_consumer_generic202;normal;residential;5;657;657;628;628;617;617;782;782;989;989;613;613;700;700;664;664;853;853;589;589;921;921;565;565;
 species_consumer_generic203;normal;residential;4;440;440;430;430;463;463;414;414;468;468;477;477;445;445;443;443;419;419;481;481;483;483;484;484;
 species_consumer_generic204;normal;commercial;3;3483;3483;3542;3542;3503;3503;3171;3171;3321;3321;3410;3410;3057;3057;3507;3507;3628;3628;3416;3416;3297;3297;3977;3977;
 species_consumer_generic205;normal;residential;4;446;446;429;429;443;443;486;486;473;473;445;445;416;416;497;497;468;468;479;479;487;487;420;420;
 species_consumer_generic206;irregular;residential;0;94;141;88;132;93;139;72;108;69;103;54;81;70;105;59;88;72;108;91;136;89;133;83;124;
 species_consumer_generic207;normal;residential;0;72;72;70;70;98;98;75;75;74;74;75;75;72;72;73;73;60;60;54;54;76;76;50;50;
 species_consumer_generic208;normal;residential;5;560;560;712;712;525;525;835;835;564;564;579;579;695;695;506;506;948;948;582;582;503;503;633;633;
 species_consumer_generic209;normal;commercial;1;1649;1649;1865;1865;1896;1896;1628;1628;1823;1823;1647;1647;1936;1936;1684;1684;1897;1897;1732;1732;1696;1696;1779;1779;
 species_consumer_generic210;normal;residential;1;200;200;147;147;103;103;158;158;183;183;183;183;182;182;162;162;183;183;145;145;138;138;185;185;
 species_consumer_generic211;normal;residential;0;76;76;79;79;98;98;75;75;56;56;98;98;67;67;60;60;77;77;86;86;60;60;92;92;
 species_consumer_generic212;normal;residential;0;54;54;59;59;51;51;72;72;87;87;59;59;100;100;85;85;56;56;86;86;76;76;51;51;
 species_consumer_generic213;irregular;residential;4;463;694;483;724;495;742;481;721;419;628;451;676;481;721;436;654;464;696;489;733;441;661;419;628;
 species_consumer_generic214;normal;commercial;4;5010;5010;4888;4888;4083;4083;4067;4067;4275;4275;4550;4550;4642;4642;5097;5097;5021;5021;5391;5391;5067;5067;4535;4535;
 species_consumer_generic215;normal;residential;0;80;80;96;96;54;54;95;95;54;54;98;98;74;74;51;51;95;95;88;88;89;89;88;88;
 species_consumer_generic216;irregular;residential;5;535;802;590;885;592;888;878;1317;872;1308;719;1078;717;1075;549;823;750;1125;773;1159;922;1383;510;765;
 species_consumer_generic217;normal;residential;2;254;254;245;245;290;290;221;221;201;201;259;259;263;263;210;210;295;295;296;296;253;253;285;285;
 species_consumer_generic218;irregular;commercial;4;4584;6876;4904;7356;5081;7621;4493;6739;4126;6189;5311;7966;4390;6585;5102;7653;4862;7293;5365;8047;4450;6675;4966;7449;
 species_consumer_generic219;normal;residential;4;497;497;478;478;450;450;482;482;469;469;437;437;438;438;439;439;430;430;445;445;437;437;492;492;
 species_consumer_generic220;normal;residential;5;954;954;555;555;801;801;874;874;789;789;945;945;625;625;589;589;750;750;910;910;732;732;845;845;
 species_consumer_generic221;normal;residential;3;354;354;353;353;351;351;385;385;348;348;391;391;319;319;372;372;363;363;348;348;341;341;400;400;
 species_consumer_generic222;normal;residential;1;134;134;109;109;182;182;130;130;187;187;153;153;126;126;144;144;155;155;163;163;108;108;195;195;
 species_consumer_generic223;normal;commercial;0;1430;1430;1382;1382;1197;1197;1231;1231;1114;1114;1024;1024;1023;1023;1399;1399;1414;1414;1198;1198;1087;1087;1462;1462;
 species_consumer_generic224;normal;residential;2;286;286;276;276;251;251;245;245;286;286;202;202;298;298;286;286;274;274;239;239;237;237;233;233;
 species_consumer_generic225;normal;commercial;4;5377;5377;5041;5041;4754;4754;5344;5344;4283;4283;4938;4938;4845;4845;5041;5041;4185;4185;4554;4554;5334;5334;4417;4417;
 species_consumer_generic226;normal;commercial;3;3001;3001;3900;3900;3111;3111;3199;3199;3642;3642;3249;3249;3985;3985;3190;3190;3314;3314;3382;3382;3898;3898;3714;3714;
 species_consumer_generic227;normal;residential;5;553;553;783;783;924;924;996;996;560;560;860;860;764;764;855;855;760;760;567;567;612;612;645;645;
 species_consumer_generic228;normal;commercial;0;1461;1461;1110;1110;1052;1052;1397;1397;1346;1346;1469;1469;1043;1043;1038;1038;1012;1012;1232;1232;1049;1049;1057;1057;
 species_consumer_generic229;normal;residential;5;765;765;962;962;652;652;548;548;743;743;538;538;546;546;747;747;922;922;869;869;820;820;565;565;
 species_consumer_generic230;normal;residential;5;963;963;931;931;911;911;823;823;930;930;583;583;691;691;692;692;935;935;778;778;548;548;779;779;
 species_consumer_generic231;normal;residential;1;132;132;173;173;105;105;104;104;174;174;129;129;120;120;126;126;200;200;140;140;193;193;125;125;
 species_consumer_generic232;normal;commercial;0;1049;1049;1106;1106;1157;1157;1303;1303;1495;1495;1419;1419;1295;1295;1247;1247;1232;1232;1055;1055;1199;1199;1243;1243;
 species_consumer_generic233;normal;residential;0;53;53;61;61;68;68;52;52;84;84;82;82;74;74;87;87;77;77;99;99;92;92;86;86;
 species_consumer_generic234;irregular;commercial;5;7310;10965;5893;8839;7144;10716;5691;8536;5758;8637;7862;11793;7037;10555;6523;9784;7773;11659;6722;10083;5734;8601;5922;8883;
 species_consumer_generic235;normal;residential;3;302;302;305;305;367;367;328;328;368;368;354;354;366;366;388;388;377;377;314;314;342;342;316;316;
 species_consumer_generic236;normal;commercial;1;1827;1827;1902;1902;1690;1690;1724;1724;1739;1739;1926;1926;1661;1661;1519;1519;1761;1761;1655;1655;1959;1959;1856;1856;
 species_consumer_generic237;normal;commercial;3;3403;3403;3790;3790;3414;3414;3839;3839;3360;3360;3482;3482;3285;3285;3897;3897;3530;3530;3126;3126;3238;3238;3232;3232;
 species_consumer_generic238;normal;residential;1;170;170;121;121;130;130;119;119;177;177;155;155;174;174;132;132;190;190;161;161;156;156;196;196;
 species_consumer_generic239;normal;commercial;2;2422;2422;2341;2341;2896;2896;2285;2285;2523;2523;2093;2093;2172;2172;2033;2033;2610;2610;2680;2680;2333;2333;2495;2495;
 species_consumer_generic240;irregular;residential;2;205;307;272;408;260;390;293;439;249;373;244;366;277;415;297;445;253;379;205;307;256;384;251;376;
 species_consumer_generic241;normal;residential;4;423;423;452;452;476;476;474;474;401;401;437;437;431;431;435;435;480;480;437;437;487;487;481;481;
 species_consumer_generic242;normal;residential;3;394;394;306;306;380;380;306;306;329;329;343;343;368;368;390;390;346;346;310;310;395;395;385;385;
 species_consumer_generic243;irregular;residential;1;132;198;113;169;160;240;180;270;147;220;137;205;133;199;106;159;173;259;170;255;143;214;172;258;
 species_consumer_generic244;normal;commercial;2;2762;2762;2888;2888;2044;2044;2683;2683;2267;2267;2284;2284;2960;2960;2776;2776;2896;2896;2731;2731;2266;2266;2642;2642;
 species_consumer_generic245;normal;commercial;0;1004;1004;1249;1249;1310;1310;1452;1452;1451;1451;1027;1027;1274;1274;1079;1079;1411;1411;1021;1021;1377;1377;1391;1391;
 species_consumer_generic246;normal;commercial;0;1013;1013;1360;1360;1263;1263;1343;1343;1047;1047;1291;1291;1143;1143;1354;1354;1156;1156;1354;1354;1226;1226;1473;1473;
 species_consumer_generic247;normal;residential;3;395;395;366;366;315;315;305;305;361;361;326;326;352;352;343;343;399;399;381;381;327;327;349;349;
 species_consumer_generic248;normal;commercial;3;3110;3110;3318;3318;3292;3292;3380;3380;3471;3471;3830;3830;3771;3771;3905;3905;3949;3949;3928;3928;3543;3543;3277;3277;
 species_consumer_generic249;normal;commercial;4;4193;4193;4075;4075;5373;5373;4531;4531;5167;5167;4663;4663;4954;4954;5380;5380;4853;4853;4858;4858;4340;4340;4018;4018;
 species_consumer_generic250;normal;residential;2;297;297;253;253;206;206;279;279;288;288;229;229;214;214;262;262;278;278;298;298;283;283;249;249;
 species_consumer_generic251;normal;residential;1;167;167;139;139;148;148;182;182;107;107;153;153;174;174;135;135;168;168;124;124;182;182;159;159;
 species_consumer_generic252;irregular;residential;5;714;1071;613;919;652;978;832;1248;980;1470;872;1308;656;984;772;1158;957;1435;726;1089;965;1447;680;1020;
 species_consumer_generic253;normal;commercial;3;3383;3383;3772;3772;3766;3766;3896;3896;3367;3367;3844;3844;3999;3999;3060;3060;3078;3078;3239;3239;3791;3791;3252;3252;
 species_consumer_generic254;normal;residential;3;371;371;374;374;320;320;352;352;362;362;326;326;400;400;370;370;339;339;303;303;349;349;301;301;
 species_consumer_generic255;normal;residential;3;373;373;304;304;340;340;303;303;384;384;364;364;391;391;362;362;372;372;309;309;360;360;379;379;
 species_consumer_generic256;normal;commercial;2;2196;2196;2971;2971;2407;2407;2359;2359;2510;2510;2676;2676;2337;2337;2412;2412;2997;2997;2884;2884;2619;2619;2072;2072;
 species_consumer_generic257;normal;commercial;4;4367;4367;4751;4751;5048;5048;4731;4731;4024;4024;4945;4945;4168;4168;5238;5238;4859;4859;4248;4248;4872;4872;5248;5248;
 species_consumer_generic258;normal;commercial;3;3149;3149;3544;3544;3049;3049;3350;3350;3034;3034;3790;3790;3964;3964;3770;3770;3080;3080;3065;3065;3535;3535;3675;3675;
 species_consumer_generic259;normal;residential;1;199;199;147;147;104;104;165;165;170;170;142;142;147;147;159;159;109;109;193;193;200;200;112;112;
 species_consumer_generic260;irregular;commercial;4;4771;7156;5339;8008;4112;6168;4457;6685;4800;7200;5468;8202;4363;6544;4932;7398;4935;7402;4514;6771;4755;7132;4987;7480;
 species_consumer_generic261;normal;commercial;3;3080;3080;3726;3726;3704;3704;3247;3247;3772;3772;3072;3072;3170;3170;3106;3106;3111;3111;3863;3863;3803;3803;3608;3608;
 species_consumer_generic262;normal;residential;5;832;832;957;957;745;745;818;818;912;912;649;649;752;752;651;651;827;827;689;689;646;646;909;909;
 species_consumer_generic263;normal;residential;3;311;311;343;343;325;325;367;367;394;394;381;381;326;326;307;307;367;367;381;381;323;323;377;377;
 species_consumer_generic264;normal;commercial;2;2308;2308;2540;2540;2623;2623;2867;2867;2246;2246;2808;2808;2114;2114;2853;2853;2172;2172;2598;2598;2031;2031;2664;2664;
 species_consumer_generic265;normal;residential;4;445;445;401;401;464;464;464;464;486;486;409;409;463;463;431;431;483;483;499;499;498;498;483;483;
 species_consumer_generic266;normal;commercial;1;1988;1988;1857;1857;1626;1626;1859;1859;1745;1745;1809;1809;1943;1943;1603;1603;1912;1912;1883;1883;1678;1678;1952;1952;
 species_consumer_generic267;normal;commercial;4;4308;4308;4438;4438;4876;4876;4137;4137;4694;4694;4269;4269;4122;4122;5034;5034;5326;5326;4963;4963;4988;4988;5444;5444;
 species_consumer_generic268;normal;residential;4;411;411;475;475;494;494;433;433;455;455;458;458;488;488;438;438;442;442;426;426;402;402;457;457;
 species_consumer_generic269;normal;residential;0;96;96;84;84;51;51;55;55;74;74;56;56;70;70;60;60;64;64;78;78;94;94;83;83;
 species_consumer_generic270;normal;residential;1;195;195;177;177;153;153;135;135;198;198;101;101;120;120;109;109;180;180;159;159;171;171;104;104;
 species_consumer_generic271;irregular;commercial;5;7557;11335;6004;9006;6579;9868;6017;9025;6425;9637;7242;10863;5612;8418;7251;10876;7190;10785;7800;11700;7167;10750;7193;10789;
 species_consumer_generic272;normal;commercial;4;5029;5029;4138;4138;4592;4592;5370;5370;4544;4544;5356;5356;4647;4647;4720;4720;5380;5380;4074;4074;4607;4607;4859;4859;
 species_consumer_generic273;normal;commercial;1;1719;1719;1730;1730;1764;1764;1514;1514;1601;1601;1525;1525;1514;1514;1998;1998;1884;1884;1619;1619;1990;1990;1676;1676;
 species_consumer_generic274;normal;residential;5;772;772;932;932;829;829;562;562;861;861;513;513;986;986;746;746;864;864;738;738;803;803;652;652;
 species_consumer_generic275;normal;residential;2;216;216;231;231;239;239;232;232;212;212;214;214;228;228;220;220;213;213;297;297;232;232;246;246;
 species_consumer_generic276;normal;commercial;5;6437;6437;7910;7910;7141;7141;6334;6334;5848;5848;5669;5669;6306;6306;7077;7077;6836;6836;6397;6397;5527;5527;5602;5602;
 species_consumer_generic277;normal;residential;0;77;77;96;96;78;78;93;93;54;54;54;54;95;95;68;68;93;93;70;70;91;91;52;52;
 species_consumer_generic278;normal;residential;1;199;199;164;164;161;161;161;161;179;179;173;173;130;130;163;163;167;167;186;186;158;158;105;105;
 species_consumer_generic279;normal;residential;5;604;604;758;758;733;733;960;960;757;757;974;974;927;927;656;656;834;834;523;523;851;851;702;702;
 species_consumer_generic280;normal;commercial;5;7064;7064;7217;7217;6081;6081;7943;7943;7296;7296;7077;7077;7470;7470;7745;7745;7797;7797;7996;7996;6106;6106;5704;5704;
 species_consumer_generic281;irregular;residential;1;115;172;116;174;123;184;128;192;176;264;122;183;180;270;153;229;191;286;128;192;137;205;178;267;
 species_consumer_generic282;normal;commercial;5;5837;5837;6310;6310;7692;7692;7700;7700;6410;6410;6816;6816;7617;7617;5527;5527;7436;7436;7973;7973;7853;7853;5573;5573;
 species_consumer_generic283;irregular;residential;0;65;97;66;99;87;130;60;90;89;133;78;117;85;127;65;97;66;99;75;112;87;130;56;84;
 species_consumer_generic284;normal;residential;4;444;444;491;491;440;440;419;419;415;415;451;451;474;474;481;481;426;426;427;427;455;455;431;431;
 species_consumer_generic285;normal;residential;2;267;267;234;234;235;235;248;248;255;255;242;242;222;222;207;207;239;239;285;285;249;249;273;273;
 species_consumer_generic286;normal;commercial;3;3908;3908;3749;3749;3024;3024;3515;3515;3850;3850;3351;3351;3983;3983;3927;3927;3103;3103;3112;3112;3714;3714;3452;3452;
 species_consumer_generic287;normal;residential;2;255;255;288;288;291;291;218;218;223;223;224;224;221;221;222;222;228;228;288;288;206;206;281;281;
 species_consumer_generic288;normal;residential;1;174;174;171;171;180;180;166;166;152;152;137;137;135;135;125;125;138;138;148;148;186;186;164;164;
 species_consumer_generic289;normal;commercial;1;1717;1717;1930;1930;1641;1641;1772;1772;1877;1877;1871;1871;1530;1530;1786;1786;1900;1900;1984;1984;1609;1609;1658;1658;
 species_consumer_generic290;normal;commercial;0;1316;1316;1483;1483;1265;1265;1445;1445;1181;1181;1270;1270;1354;1354;1500;1500;1335;1335;1193;1193;1248;1248;1050;1050;
 species_consumer_generic291;normal;residential;5;681;681;769;769;534;534;667;667;763;763;680;680;682;682;875;875;554;554;811;811;915;915;631;631;
 species_consumer_generic292;normal;commercial;3;3713;3713;3182;3182;3457;3457;3016;3016;3095;3095;3258;3258;3463;3463;3803;3803;3324;3324;3824;3824;3272;3272;3700;3700;
 species_consumer_generic293;normal;commercial;2;2906;2906;2406;2406;2773;2773;2820;2820;2104;2104;2346;2346;2006;2006;2923;2923;2116;2116;2020;2020;2248;2248;2487;2487;
 species_consumer_generic294;normal;residential;0;75;75;76;76;94;94;81;81;63;63;67;67;50;50;76;76;93;93;100;100;85;85;74;74;
 species_consumer_generic295;normal;residential;4;487;487;491;491;471;471;467;467;498;498;449;449;478;478;450;450;460;460;429;429;435;435;438;438;
 species_consumer_generic296;normal;residential;0;85;85;71;71;73;73;59;59;86;86;85;85;68;68;86;86;50;50;58;58;75;75;87;87;
 species_consumer_generic297;normal;residential;5;826;826;786;786;613;613;965;965;572;572;518;518;546;546;531;531;674;674;543;543;806;806;813;813;
 species_consumer_generic298;normal;residential;4;486;486;433;433;428;428;420;420;460;460;430;430;459;459;440;440;454;454;479;479;440;440;435;435;
 species_consumer_generic299;normal;residential;2;235;235;209;209;276;276;300;300;268;268;263;263;231;231;279;279;260;260;249;249;203;203;286;286;
 species_consumer_generic300;normal;residential;2;290;290;240;240;260;260;246;246;252;252;261;261;210;210;221;221;285;285;203;203;300;300;205;205;
 species_consumer_generic301;normal;residential;3;331;331;353;353;340;340;333;333;392;392;350;350;381;381;345;345;366;366;311;311;331;331;361;361;
 species_consumer_generic302;normal;residential;0;79;79;73;73;82;82;91;91;79;79;75;75;62;62;65;65;86;86;52;52;58;58;62;62;
 species_consumer_generic303;normal;residential;0;76;76;93;93;82;82;70;70;84;84;69;69;100;100;53;53;68;68;73;73;96;96;90;90;
 species_consumer_generic304;normal;commercial;1;1829;1829;1731;1731;1613;1613;1992;1992;1784;1784;1828;1828;1715;1715;1792;1792;1925;1925;1939;1939;1897;1897;1565;1565;
 species_consumer_generic305;normal;commercial;1;1735;1735;1504;1504;1888;1888;1657;1657;1953;1953;1505;1505;1898;1898;1724;1724;1683;1683;1918;1918;1755;1755;1929;1929;
 species_consumer_generic306;normal;commercial;2;2045;2045;2526;2526;2743;2743;2390;2390;2821;2821;2472;2472;2481;2481;2247;2247;2357;2357;2383;2383;2624;2624;2399;2399;
 species_consumer_generic307;normal;residential;1;172;172;131;131;197;197;196;196;123;123;150;150;145;145;142;142;158;158;190;190;137;137;118;118;
 species_consumer_generic308;normal;residential;0;72;72;55;55;73;73;69;69;66;66;62;62;75;75;95;95;75;75;100;100;96;96;92;92;
 species_consumer_generic309;normal;commercial;4;4449;4449;4986;4986;4526;4526;5268;5268;4012;4012;4186;4186;4231;4231;4634;4634;4773;4773;5489;5489;4951;4951;4789;4789;
 species_consumer_generic310;normal;residential;1;144;144;103;103;183;183;192;192;194;194;124;124;116;116;130;130;161;161;153;153;120;120;138;138;
 species_consumer_generic311;normal;residential;1;186;186;170;170;132;132;162;162;109;109;117;117;177;177;187;187;160;160;134;134;141;141;118;118;
 species_consumer_generic312;normal;residential;1;125;125;174;174;157;157;121;121;142;142;162;162;164;164;149;149;183;183;109;109;147;147;117;117;
 species_consumer_generic313;normal;residential;0;93;93;71;71;53;53;60;60;100;100;100;100;54;54;92;92;60;60;71;71;70;70;83;83;
 species_consumer_generic314;normal;residential;0;97;97;77;77;53;53;98;98;83;83;57;57;81;81;55;55;69;69;90;90;55;55;67;67;
 species_consumer_generic315;normal;residential;1;177;177;199;199;101;101;161;161;148;148;140;140;166;166;177;177;165;165;189;189;101;101;159;159;
 species_consumer_generic316;normal;residential;1;196;196;142;142;143;143;165;165;163;163;154;154;113;113;122;122;153;153;137;137;105;105;183;183;
 species_consumer_generic317;normal;residential;3;389;389;346;346;327;327;312;312;399;399;312;312;337;337;386;386;315;315;387;387;334;334;332;332;
 species_consumer_generic318;irregular;commercial;5;5819;8728;5766;8649;6626;9939;6960;10440;5931;8896;6620;9930;6269;9403;7867;11800;6990;10485;5580;8370;7182;10773;5564;8346;
 species_consumer_generic319;normal;residential;4;477;477;495;495;408;408;409;409;423;423;411;411;426;426;427;427;449;449;431;431;429;429;484;484;
 species_consumer_generic320;normal;residential;5;836;836;566;566;587;587;707;707;991;991;543;543;616;616;593;593;531;531;948;948;793;793;540;540;
 species_consumer_generic321;normal;residential;1;172;172;190;190;143;143;182;182;127;127;114;114;170;170;135;135;150;150;147;147;180;180;130;130;
 species_consumer_generic322;normal;residential;4;460;460;433;433;405;405;458;458;426;426;494;494;420;420;455;455;478;478;484;484;406;406;458;458;
 species_consumer_generic323;normal;commercial;3;3120;3120;3162;3162;3372;3372;3780;3780;3193;3193;3482;3482;3575;3575;3486;3486;3842;3842;3005;3005;3580;3580;3761;3761;
 species_consumer_generic324;normal;commercial;3;3211;3211;3070;3070;3527;3527;3228;3228;3497;3497;3829;3829;3957;3957;3368;3368;3167;3167;3111;3111;3694;3694;3116;3116;
 species_consumer_generic325;normal;residential;3;386;386;328;328;388;388;301;301;310;310;352;352;309;309;314;314;386;386;358;358;393;393;312;312;
 species_consumer_generic326;irregular;commercial;3;3504;5256;3352;5028;3355;5032;3510;5265;3817;5725;3989;5983;3098;4647;3326;4989;3982;5973;3739;5608;3954;5931;3175;4762;
 species_consumer_generic327;irregular;residential;3;376;564;385;577;379;568;326;489;320;480;376;564;359;538;386;579;381;571;335;502;355;532;362;543;
 species_consumer_generic328;normal;residential;2;289;289;207;207;260;260;245;245;219;219;234;234;242;242;214;214;266;266;232;232;228;228;242;242;
 species_consumer_generic329;normal;residential;4;472;472;464;464;451;451;486;486;475;475;418;418;456;456;444;444;450;450;500;500;422;422;465;465;
 species_consumer_generic330;normal;commercial;0;1499;1499;1075;1075;1117;1117;1493;1493;1463;1463;1048;1048;1333;1333;1405;1405;1089;1089;1089;1089;1181;1181;1181;1181;
 species_consumer_generic331;normal;residential;0;59;59;71;71;91;91;67;67;50;50;93;93;77;77;81;81;83;83;98;98;66;66;91;91;
 species_consumer_generic332;normal;residential;0;82;82;55;55;66;66;78;78;52;52;71;71;62;62;72;72;79;79;62;62;62;62;76;76;
 species_consumer_generic333;irregular;commercial;5;6306;9459;6098;9147;5592;8388;6560;9840;7297;10945;6688;10032;7372;11058;7310;10965;6756;10134;7534;11301;6941;10411;5506;8259;
 species_consumer_generic334;normal;commercial;1;1744;1744;1738;1738;1843;1843;1895;1895;1870;1870;1944;1944;1657;1657;1798;1798;1574;1574;1528;1528;1973;1973;1985;1985;
 species_consumer_generic335;normal;residential;2;268;268;267;267;241;241;231;231;205;205;238;238;282;282;260;260;290;290;284;284;227;227;278;278;
 species_consumer_generic336;normal;commercial;1;1620;1620;1669;1669;1537;1537;1980;1980;1944;1944;1528;1528;1657;1657;1709;1709;1949;1949;1758;1758;1521;1521;1926;1926;
 species_consumer_generic337;normal;residential;3;393;393;372;372;400;400;332;332;383;383;367;367;314;314;356;356;323;323;309;309;304;304;301;301;
 species_consumer_generic338;normal;residential;0;96;96;55;55;81;81;97;97;56;56;88;88;90;90;73;73;81;81;74;74;97;97;62;62;
 species_consumer_generic339;normal;residential;3;303;303;329;329;305;305;304;304;394;394;340;340;350;350;396;396;345;345;306;306;314;314;398;398;
 species_consumer_generic340;normal;residential;3;379;379;305;305;377;377;342;342;338;338;356;356;340;340;326;326;380;380;324;324;389;389;356;356;
 species_consumer_generic341;normal;residential;1;172;172;177;177;143;143;175;175;122;122;124;124;101;101;115;115;123;123;157;157;133;133;129;129;
 species_consumer_generic342;irregular;commercial;5;7115;10672;7107;10660;6523;9784;6117;9175;6304;9456;7812;11718;7663;11494;7532;11298;6268;9402;7684;11526;6544;9816;6275;9412;
 species_consumer_generic343;normal;residential;4;421;421;497;497;402;402;497;497;495;495;434;434;435;435;447;447;455;455;440;440;436;436;497;497;
 species_consumer_generic344;normal;residential;3;353;353;370;370;395;395;368;368;378;378;311;311;393;393;398;398;390;390;326;326;399;399;371;371;
 species_consumer_generic345;normal;commercial;5;6973;6973;7709;7709;5964;5964;5756;5756;6952;6952;7707;7707;7655;7655;6207;6207;5758;5758;6949;6949;6287;6287;6258;6258;
 species_consumer_generic346;normal;residential;0;53;53;66;66;59;59;69;69;98;98;81;81;77;77;83;83;78;78;78;78;94;94;59;59;
 species_consumer_generic347;normal;residential;4;418;418;421;421;470;470;478;478;432;432;498;498;450;450;478;478;446;446;485;485;426;426;417;417;
 species_consumer_generic348;normal;residential;3;327;327;314;314;337;337;308;308;357;357;390;390;335;335;366;366;340;340;345;345;399;399;333;333;
 species_consumer_generic349;irregular;residential;4;484;726;420;630;467;700;443;664;422;633;450;675;440;660;437;655;468;702;422;633;431;646;425;637;
 species_consumer_generic350;normal;residential;1;153;153;137;137;113;113;189;189;125;125;158;158;140;140;182;182;184;184;150;150;128;128;129;129;
 species_consumer_generic351;normal;commercial;5;5809;5809;6345;6345;5954;5954;7179;7179;7376;7376;6495;6495;6902;6902;7235;7235;5881;5881;6072;6072;6499;6499;7045;7045;
 species_consumer_generic352;normal;residential;5;935;935;608;608;780;780;719;719;643;643;859;859;729;729;967;967;636;636;830;830;634;634;608;608;
 species_consumer_generic353;normal;commercial;4;5392;5392;4927;4927;4682;4682;5117;5117;4162;4162;5091;5091;4039;4039;4600;4600;5231;5231;5218;5218;4252;4252;4080;4080;
 species_consumer_generic354;normal;residential;5;710;710;771;771;704;704;502;502;779;779;529;529;776;776;815;815;982;982;609;609;970;970;926;926;
